Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:45:19.967,,1000,-9,17
12:45:19.977,,1000,-9,16
12:45:19.987,,1001,-8,17
12:45:19.997,,1000,-9,17
12:45:20.007,,1000,-9,15
12:45:20.017,,999,-8,16
12:45:20.027,,1000,-9,16
12:45:20.037,,1000,-9,16
12:45:20.047,,1000,-8,17
12:45:20.057,,1000,-8,16
12:45:20.067,,1001,-9,16
12:45:20.077,,1000,-9,15
12:45:20.087,,1000,-8,15
12:45:20.097,,999,-8,16
12:45:20.107,,999,-9,16
12:45:20.117,,1000,-9,17
12:45:20.127,,1001,-9,17
12:45:20.137,,1000,-9,17
12:45:20.147,,1000,-9,16
12:45:20.157,,1000,-9,17
12:45:20.167,,999,-8,17
12:45:20.177,,1000,-9,17
12:45:20.187,,1000,-8,16
12:45:20.197,,1000,-9,15
12:45:20.207,,1000,-8,18
12:45:20.217,,1000,-9,16
12:45:20.227,,1000,-8,15
12:45:20.237,,1000,-9,17
12:45:20.247,,1000,-8,15
12:45:20.257,,1000,-8,16
12:45:20.267,,1000,-9,17
12:45:20.277,,1000,-8,16
12:45:20.287,,1001,-9,18
12:45:20.297,,999,-9,16
12:45:20.307,,1000,-8,17
12:45:20.317,,1000,-9,16
12:45:20.327,,1000,-8,17
12:45:20.337,,1000,-9,17
12:45:20.347,,999,-9,15
12:45:20.357,,1001,-9,17
12:45:20.367,,999,-9,17
12:45:20.377,,1000,-9,17
12:45:20.387,,999,-8,17
12:45:20.397,,1000,-8,15
12:45:20.407,,999,-8,16
12:45:20.417,,1000,-8,16
12:45:20.427,,1000,-9,18
12:45:20.437,,999,-9,16
12:45:20.447,,1001,-9,16
12:45:20.457,,1000,-9,17
